ShipmentId,Date,GeoId,PersonId,ProductId,Boxes,Sales
93172,2024-11-15,6,6,11,133,499.2
93173,2024-02-06,7,3,13,155,987.25
93174,2024-08-18,15,5,15,174,1003.43
93175,2023-01-09,11,9,8,162,801.59
93176,2023-05-19,10,8,15,62,274.47
93177,2023-04-19,11,25,3,14,68.58
93178,2023-02-22,10,23,15,54,251.68
93179,2024-06-08,2,22,2,66,333.73
93180,2023-05-02,12,11,9,106,431.04
93181,2024-10-21,12,12,14,47,151.12
93182,2024-06-30,12,12,8,77,381.58
93183,2023-07-28,8,2,7,92,503.76
93184,2023-07-17,3,13,12,136,711.01
93185,2023-10-07,12,19,4,111,704.94
93186,2024-01-30,1,22,6,87,524.07
93187,2024-05-12,10,25,2,56,237.6
93188,2023-11-24,2,6,1,70,391.93
93189,2024-08-11,10,17,9,195,815.42
93190,2024-07-16,4,12,12,100,593.11
93191,2023-07-10,14,18,2,212,960.71
93192,2023-10-17,14,15,2,13,58.11
93193,2024-08-26,9,19,6,11,64.61
93194,2024-06-14,6,15,11,47,172.91
93195,2024-12-12,4,19,8,155,749.97
93196,2023-03-12,11,1,7,155,860.64
93197,2023-03-06,1,23,15,97,454.68
93198,2024-01-05,11,9,15,222,1349.72
93199,2023-06-13,6,10,3,30,152.51
93200,2024-06-25,7,5,15,67,362.22
93201,2024-06-14,5,21,13,120,859.1
93202,2023-11-22,13,12,3,119,507.28
93203,2023-01-27,14,5,15,109,524.96
93204,2023-09-14,5,5,9,69,321.4
93205,2023-07-27,2,23,14,6,19.18
93206,2023-10-17,9,18,3,82,349.88
93207,2024-09-09,2,18,10,274,1161.17
93208,2024-06-24,13,9,14,81,248.56
93209,2024-05-13,3,8,8,28,151.92
93210,2023-01-11,5,16,15,152,811.11
93211,2024-04-13,7,22,15,60,274.42
93212,2024-01-16,11,14,15,48,267.95
93213,2024-03-23,6,4,4,132,553.57
93214,2023-10-25,3,22,3,33,193.13
93215,2024-01-02,12,14,4,60,297.1
93216,2023-09-03,11,25,7,27,147.83
93217,2024-07-14,15,6,5,156,861.2
93218,2023-10-20,5,6,13,129,578.88
93219,2024-09-24,2,24,8,108,523.15
93220,2024-11-07,2,13,8,52,348.39
93221,2024-08-04,4,20,13,179,1217.27
93222,2024-01-20,15,21,14,27,95.31
93223,2023-12-19,10,15,5,20,101.61
93224,2024-01-16,15,20,7,75,327.16
93225,2024-07-23,11,24,11,186,1113.04
93226,2024-09-22,1,24,12,16,107.72
93227,2024-07-06,2,1,1,50,334.56
93228,2024-06-07,12,19,1,211,1207.17
93229,2023-11-30,15,18,14,7,24.97
93230,2023-07-07,5,14,13,67,374.42
93231,2023-09-02,4,10,13,65,345.23
93232,2024-12-30,9,7,15,168,887.86
93233,2023-10-27,12,20,14,62,200.13
93234,2023-12-19,2,10,12,27,186.5
93235,2023-12-27,2,22,11,49,224.83
93236,2023-09-14,5,8,15,155,582.86
93237,2023-04-18,13,3,6,113,705.64
93238,2023-06-10,6,24,3,69,332.11
93239,2023-06-09,7,1,10,13,54.96
93240,2023-05-26,3,13,8,170,913.07
93241,2023-03-16,13,4,6,136,688.27
93242,2024-11-13,4,20,14,238,796.39
93243,2023-02-22,2,18,12,24,155.29
93244,2023-03-28,14,3,5,12,70.95
93245,2024-02-18,15,23,8,16,85.72
93246,2024-11-02,12,9,7,50,246.58
93247,2024-05-25,12,24,5,107,636.75
93248,2023-04-06,2,16,4,31,176.87
93249,2024-03-24,14,16,14,87,294.51
93250,2024-03-10,1,3,14,30,115.74
93251,2024-06-15,5,1,13,144,707.28
93252,2023-08-02,12,1,10,108,505.64
93253,2023-10-25,1,20,9,21,100.57
93254,2024-12-07,5,17,4,87,500.97
93255,2024-08-07,6,25,7,105,651.72
93256,2023-07-08,1,25,1,395,1809.01
93257,2024-06-30,4,10,7,180,740.97
93258,2024-09-20,15,15,9,106,496.03
93259,2024-06-03,3,2,8,346,2160.95
93260,2024-04-03,4,16,7,138,650.49
93261,2024-07-13,15,3,10,94,397.62
93262,2024-01-29,7,2,3,62,285.35
93263,2023-06-19,10,2,3,69,338.04
93264,2023-12-22,4,14,6,23,134.04
93265,2024-02-21,7,11,12,83,471.8
93266,2024-07-10,1,2,3,74,321.55
93267,2024-07-20,15,14,9,81,306.05
93268,2023-04-07,1,3,15,11,52.28
93269,2023-03-14,7,21,6,145,957.61
93270,2023-04-27,3,9,1,87,454.63
93271,2023-06-30,12,20,9,59,259.64
93272,2023-07-22,1,24,9,32,143.8
93273,2023-12-25,9,10,14,55,177.03
93274,2024-06-06,2,25,8,197,1088.03
93275,2023-10-30,2,24,13,8,41.47
93276,2023-11-26,10,7,7,86,529.58
93277,2024-10-30,14,6,15,68,313.13
93278,2024-07-03,4,18,12,157,829.33
93279,2024-07-02,3,4,14,141,475.69
93280,2024-07-02,13,7,12,156,1037.69
93281,2023-01-30,4,24,2,69,289.76
93282,2024-06-20,8,22,3,83,467.52
93283,2023-12-07,7,10,10,207,1003.34
93284,2024-04-05,5,3,2,139,565.31
93285,2024-07-11,8,6,7,55,343.57
93286,2023-02-07,1,19,3,137,619.51
93287,2024-05-04,6,5,11,137,577.9
93288,2024-10-07,11,13,9,132,538.59
93289,2024-01-29,5,3,8,125,544.48
93290,2024-04-25,14,23,12,39,280.83
93291,2023-03-04,11,6,7,98,555.73
93292,2024-07-05,5,8,12,141,1029.78
93293,2024-10-30,6,18,7,12,63.47
93294,2023-09-16,15,22,15,30,141.93
93295,2023-10-31,2,25,10,129,541.59
93296,2024-01-14,3,1,10,68,281.0
93297,2023-04-17,12,14,2,68,283.29
93298,2023-03-08,5,7,10,67,306.29
93299,2023-03-03,14,10,14,192,696.79
93300,2023-04-27,14,20,9,191,988.26
93301,2024-07-27,4,1,14,54,195.52
93302,2024-04-05,10,19,5,47,321.9
93303,2024-03-23,5,4,13,42,267.22
93304,2023-02-25,8,21,6,87,560.54
93305,2023-07-04,4,10,1,113,608.31
93306,2024-11-15,15,2,12,81,515.69
93307,2024-01-25,14,2,11,33,150.73
93308,2023-02-28,6,8,14,118,400.25
93309,2024-11-22,1,2,5,86,480.43
93310,2024-02-18,13,21,4,44,249.8
93311,2023-12-27,4,2,13,207,1400.68
93312,2024-03-12,12,1,7,155,703.99
93313,2023-10-13,9,24,11,15,65.57
93314,2024-05-15,9,4,8,14,68.15
93315,2023-08-14,8,20,4,230,1215.36
93316,2023-09-17,1,22,14,111,375.08
93317,2023-05-14,11,9,1,312,1655.75
93318,2023-05-24,6,24,13,41,225.4
93319,2024-10-27,2,20,1,11,67.59
93320,2023-05-28,4,12,14,168,539.79
93321,2023-05-06,4,8,9,13,55.9
93322,2023-12-14,2,23,2,10,44.55
93323,2023-02-09,3,3,4,10,52.74
93324,2023-10-27,7,21,4,150,913.67
93325,2023-04-15,2,25,1,127,762.95
93326,2023-07-08,2,21,6,20,116.44
93327,2023-05-14,12,8,7,118,558.2
93328,2024-09-25,11,10,12,42,245.66
93329,2023-11-07,15,21,3,60,330.84
93330,2023-01-02,13,1,3,98,596.31
93331,2024-10-26,1,22,12,135,949.42
93332,2024-12-30,1,24,14,131,450.25
93333,2023-04-09,5,16,1,143,777.84
93334,2023-03-14,5,13,8,91,442.17
93335,2023-04-17,13,7,4,207,1138.2
93336,2023-07-17,14,16,2,110,389.55
93337,2023-11-16,8,20,5,123,647.93
93338,2024-08-02,15,22,11,48,252.72
93339,2024-10-22,3,2,7,14,69.51
93340,2024-09-19,5,10,5,125,514.7
93341,2024-11-08,1,4,12,18,103.16
93342,2023-02-09,10,23,10,190,743.39
93343,2024-11-26,4,12,13,47,243.69
93344,2024-04-23,4,24,14,7,21.02
93345,2023-04-03,6,12,13,3,20.3
93346,2024-12-27,5,17,6,68,364.85
93347,2024-05-30,1,2,1,147,741.0
93348,2024-07-03,6,14,8,14,91.99
93349,2024-04-18,7,14,13,56,347.56
93350,2024-07-26,11,6,4,366,2027.0
93351,2023-01-23,14,7,6,133,755.24
93352,2024-02-11,12,21,5,120,553.24
93353,2024-05-06,2,17,14,79,265.06
93354,2024-09-22,11,15,2,65,243.81
93355,2024-05-24,3,24,9,44,199.65
93356,2023-07-01,1,3,2,120,568.92
93357,2024-04-25,3,25,6,85,454.6
93358,2023-06-30,9,23,12,42,232.96
93359,2023-06-07,15,10,6,220,1068.28
93360,2024-03-27,6,13,13,67,355.9
93361,2023-08-31,14,6,1,50,235.26
93362,2023-08-31,10,23,15,78,422.72
93363,2024-02-09,2,21,11,96,512.89
93364,2023-05-23,14,13,3,110,587.97
93365,2023-04-12,7,14,11,14,78.98
93366,2023-11-16,3,16,14,197,647.21
93367,2023-04-27,10,20,4,295,1589.81
93368,2024-06-21,8,13,4,109,651.06
93369,2024-05-25,15,23,5,103,499.22
93370,2024-11-20,4,24,7,154,929.18
93371,2023-05-02,3,6,10,34,140.6
93372,2024-06-30,5,21,11,210,998.1
93373,2023-01-13,12,10,5,176,954.52
93374,2024-03-28,10,22,8,46,279.2
93375,2023-05-16,13,7,7,167,887.21
93376,2024-06-11,7,23,12,9,46.45
93377,2023-02-25,11,15,8,72,418.8
93378,2023-01-31,1,2,9,121,523.83
93379,2023-07-26,7,16,11,112,605.13
93380,2023-09-13,8,23,5,186,812.46
93381,2024-07-09,15,19,10,118,612.67
93382,2023-05-21,1,21,9,8,40.42
93383,2024-07-28,14,16,6,135,718.93
93384,2023-12-28,1,13,13,127,644.11
93385,2023-02-22,6,17,13,86,451.36
93386,2024-11-27,4,1,15,73,382.04
93387,2024-02-21,8,3,11,49,206.76
93388,2024-09-13,4,10,13,5,23.68
93389,2023-03-06,1,15,13,7,37.96
93390,2023-11-27,13,5,10,23,107.11
93391,2023-05-17,1,8,7,9,55.17
93392,2024-01-12,5,22,14,38,116.83
93393,2024-07-27,12,6,4,118,608.61
93394,2024-09-12,11,22,15,80,390.44
93395,2024-12-11,6,12,1,225,1022.98
93396,2023-07-11,9,24,14,165,561.99
93397,2023-07-18,10,23,3,319,1508.74
93398,2024-07-14,10,18,2,61,283.61
93399,2024-07-21,9,20,4,27,121.9
93400,2023-08-30,8,24,4,253,1432.38
93401,2023-09-08,14,17,9,75,383.46
93402,2023-05-23,13,4,11,101,472.48
93403,2024-07-27,9,23,15,92,368.0
93404,2023-03-23,14,16,3,14,71.2
93405,2024-02-21,8,21,4,62,275.4
93406,2023-10-10,13,12,9,65,371.63
93407,2024-02-04,10,18,4,165,854.52
93408,2024-11-06,5,3,7,24,94.81
93409,2024-08-14,2,21,15,98,680.1
93410,2024-10-23,5,21,9,200,835.82
93411,2024-05-23,3,13,1,164,852.12
93412,2023-11-10,11,20,15,27,134.21
93413,2024-12-10,11,9,14,18,56.57
93414,2024-02-14,7,2,1,63,306.93
93415,2023-09-23,9,16,2,1,4.29
93416,2024-09-17,13,23,7,109,560.24
93417,2024-11-29,7,19,7,157,626.93
93418,2023-12-16,9,7,6,64,444.12
93419,2024-08-28,2,22,4,260,1272.53
93420,2023-12-27,1,8,11,142,581.72
93421,2023-12-27,2,25,13,142,743.18
93422,2024-01-22,14,9,3,88,461.49
93423,2024-01-02,3,12,12,75,349.4
93424,2024-10-14,3,18,9,93,420.03
93425,2024-10-21,2,2,13,212,1455.9
93426,2024-08-02,8,6,11,152,846.09
93427,2024-03-05,13,25,1,47,252.88
93428,2023-03-24,7,10,5,400,2552.41
93429,2023-09-04,13,22,4,40,174.02
93430,2023-04-14,4,6,6,12,66.89
93431,2023-01-31,5,17,9,39,186.87
93432,2024-04-07,7,12,13,39,199.55
93433,2023-08-08,3,11,7,157,731.5
93434,2023-02-27,4,14,3,144,669.86
93435,2023-06-08,7,21,2,88,337.92
93436,2023-02-18,14,23,14,20,66.39
93437,2023-04-05,15,14,10,91,440.81
93438,2023-12-30,5,12,11,75,301.58
93439,2024-05-06,1,5,7,107,604.5
93440,2024-07-30,9,8,13,254,1195.38
93441,2023-10-17,14,6,14,12,37.69
93442,2024-06-25,6,2,3,156,730.05
93443,2023-03-11,8,17,8,18,115.33
93444,2023-04-04,12,12,15,71,398.03
93445,2023-08-28,7,18,9,59,278.01
93446,2024-04-10,12,18,3,70,290.72
93447,2023-04-13,2,14,3,145,769.83
93448,2023-01-02,9,25,12,119,923.6
93449,2024-03-13,5,17,3,133,612.93
93450,2023-10-26,13,23,11,18,84.5
93451,2023-11-09,3,21,9,29,160.24
93452,2023-11-04,4,4,1,370,2120.02
93453,2024-11-13,13,21,12,96,583.63
93454,2023-03-26,1,7,1,13,73.53
93455,2024-03-20,10,20,13,39,216.05
93456,2024-07-14,15,12,7,49,293.51
93457,2024-07-13,12,17,12,36,236.13
93458,2023-03-04,2,19,13,15,75.67
93459,2023-09-02,13,4,1,35,158.79
93460,2024-12-03,5,7,1,251,1215.52
93461,2024-07-05,10,2,4,99,591.31
93462,2024-11-05,6,8,10,16,84.27
93463,2024-06-21,11,15,15,64,371.5
93464,2023-02-20,11,14,15,16,68.35
93465,2024-12-25,12,14,5,22,100.9
93466,2024-09-02,3,13,11,16,84.73
93467,2024-04-28,11,21,6,39,203.93
93468,2023-01-01,12,19,9,6,28.4
93469,2024-10-31,7,4,1,80,414.69
93470,2024-10-13,5,9,2,71,371.92
93471,2024-09-25,8,5,8,74,473.36
93472,2023-08-07,10,11,7,63,279.78
93473,2024-11-02,15,4,6,19,110.33
93474,2023-01-06,12,25,4,190,799.41
93475,2024-02-23,15,25,15,147,621.64
93476,2024-07-15,4,7,14,93,360.16
93477,2023-06-13,10,10,9,78,382.52
93478,2024-12-08,6,12,11,36,178.93
93479,2024-03-03,3,9,3,4,21.64
93480,2023-04-30,5,23,5,65,389.16
93481,2024-11-04,2,6,5,97,444.6
93482,2023-04-03,15,16,14,48,176.91
93483,2024-12-12,6,22,9,6,29.31
93484,2024-12-16,3,8,6,49,306.62
93485,2024-11-22,12,22,14,23,64.74
93486,2023-08-24,9,20,3,52,199.16
93487,2023-11-19,5,5,4,7,39.83
93488,2024-07-07,3,7,15,112,574.39
93489,2024-08-10,4,10,13,109,608.05
93490,2023-06-02,7,23,2,244,1045.59
93491,2023-12-24,10,16,5,3,18.38
93492,2023-10-09,15,10,10,176,817.27
93493,2024-05-20,6,10,11,125,735.68
93494,2024-07-19,3,22,14,170,566.77
93495,2023-11-12,9,10,4,129,610.43
93496,2024-10-13,10,1,4,85,354.96
93497,2023-08-10,12,20,4,68,336.25
93498,2024-07-06,12,1,11,39,180.07
93499,2023-11-20,12,19,6,94,413.81
93500,2023-03-19,4,7,15,24,99.9
93501,2023-08-13,9,23,14,43,146.43
93502,2024-09-04,5,18,3,139,741.19
93503,2023-11-06,14,11,13,32,158.27
93504,2024-07-30,11,18,14,106,303.35
93505,2024-05-10,13,25,4,47,296.97
93506,2023-10-30,11,3,2,185,853.2
93507,2023-05-27,2,8,5,73,431.68
93508,2024-06-12,6,13,6,78,354.15
93509,2024-05-09,11,14,6,19,101.97
93510,2023-08-18,1,22,10,88,320.03
93511,2023-02-23,11,24,9,122,569.52
93512,2023-10-12,4,22,5,110,474.58
93513,2023-01-02,4,22,9,45,183.63
93514,2024-07-18,12,18,12,113,802.06
93515,2023-06-20,5,16,1,71,380.99
93516,2023-10-15,13,3,11,121,439.9
93517,2023-05-28,9,9,3,208,1065.39
93518,2024-10-30,5,18,1,39,204.22
93519,2024-09-01,15,13,5,110,738.47
93520,2024-11-14,13,23,12,129,684.17
93521,2024-07-06,4,16,4,83,337.28
93522,2023-04-01,3,23,8,7,34.7
93523,2024-05-02,13,20,12,87,402.9
93524,2023-11-30,15,4,10,152,604.57
93525,2024-05-31,5,15,8,153,1003.08
93526,2024-05-21,2,3,7,29,143.8
93527,2024-04-29,10,24,13,36,205.91
93528,2024-04-03,14,22,15,66,290.21
93529,2024-08-27,5,10,9,134,608.39
93530,2024-09-27,5,12,13,10,59.63
93531,2024-01-26,12,14,6,324,1705.4
93532,2023-01-02,2,9,12,41,229.95
93533,2023-01-13,12,1,15,155,780.21
93534,2023-01-26,1,20,11,121,556.76
93535,2024-09-23,13,6,15,14,57.96
93536,2023-11-30,15,9,2,21,82.06
93537,2023-12-10,14,12,9,63,270.82
93538,2023-07-26,13,2,15,46,186.66
93539,2024-11-09,2,18,5,150,780.16
93540,2023-06-25,13,1,4,50,233.78
93541,2024-10-14,5,5,9,35,141.54
93542,2024-05-04,15,11,14,50,179.1
93543,2023-10-19,2,3,10,196,1052.78
93544,2024-04-28,5,24,13,67,365.75
93545,2024-11-13,12,9,7,123,744.0
93546,2023-02-18,8,14,11,112,464.06
93547,2023-02-12,5,18,6,50,311.3
93548,2023-05-06,2,9,6,112,705.97
93549,2024-04-29,12,17,4,64,349.91
93550,2024-01-19,4,5,13,73,394.75
93551,2024-05-13,15,10,12,122,780.33
93552,2023-10-23,5,15,7,6,27.82
93553,2024-09-06,9,14,2,61,224.4
93554,2023-12-09,9,13,14,17,55.77
93555,2023-12-11,7,16,1,14,86.05
93556,2023-12-18,4,17,3,520,2446.59
93557,2023-06-25,3,21,1,10,62.02
93558,2024-12-14,12,8,2,220,1014.47
93559,2023-02-02,9,14,6,90,427.73
93560,2023-01-19,4,22,2,89,334.99
93561,2023-12-08,5,9,8,59,268.33
93562,2024-05-18,5,19,4,16,78.48
93563,2023-11-28,14,9,1,230,999.21
93564,2024-08-01,5,19,6,133,825.52
93565,2023-09-18,12,11,12,51,348.54
93566,2023-06-19,6,25,11,80,367.33
93567,2024-04-10,15,23,11,49,187.35
93568,2023-06-28,14,20,12,53,378.05
93569,2024-01-24,15,15,12,84,560.14
93570,2024-04-10,11,23,7,62,298.97
93571,2023-03-26,11,8,4,167,892.5
93572,2023-06-16,13,16,15,91,400.08
93573,2023-02-05,5,23,15,29,167.33
93574,2023-06-04,14,14,7,115,511.4
93575,2024-10-13,5,13,15,48,275.72
93576,2023-01-10,8,15,4,3,15.25
93577,2024-06-26,4,11,7,96,558.25
93578,2023-05-10,15,8,14,32,110.36
93579,2023-12-05,14,16,11,45,189.55
93580,2023-01-06,7,19,6,50,262.69
93581,2023-12-29,10,20,11,81,395.08
93582,2024-11-13,5,10,8,13,82.1
93583,2023-03-25,7,11,15,54,233.44
93584,2023-08-16,14,20,2,41,191.51
93585,2023-07-12,5,24,7,252,1302.45
93586,2024-05-29,7,23,1,169,1030.76
93587,2024-08-25,12,24,8,18,127.44
93588,2023-07-18,2,3,3,148,627.0
93589,2023-04-03,12,9,4,149,769.87
93590,2024-10-11,1,6,13,96,628.05
93591,2023-03-18,11,8,11,35,188.75
93592,2024-09-19,4,8,8,113,723.7
93593,2024-02-12,3,7,14,100,286.56
93594,2024-07-25,2,3,12,160,741.53
93595,2024-09-06,4,6,14,98,348.58
93596,2024-05-20,11,6,2,102,396.02
93597,2023-10-05,15,21,14,80,345.76
93598,2023-08-25,14,5,2,102,411.64
93599,2024-04-17,12,13,10,73,312.6
93600,2024-01-13,14,24,13,57,376.06
93601,2024-10-21,5,2,10,3,12.32
93602,2024-07-12,6,15,11,39,173.75
93603,2024-10-13,4,4,2,15,70.21
93604,2023-10-18,11,4,8,174,919.41
93605,2023-12-09,14,9,10,2,9.61
93606,2024-10-06,14,23,5,85,375.72
93607,2023-08-05,6,8,10,133,551.56
93608,2024-08-26,6,2,5,138,707.18
93609,2024-02-24,8,5,5,96,402.75
93610,2023-11-01,15,23,13,48,290.88
93611,2024-11-06,14,18,10,111,485.43
93612,2023-07-14,15,5,12,102,690.27
93613,2024-05-12,11,23,4,137,655.26
93614,2023-09-18,7,24,8,135,950.92
93615,2024-11-29,11,17,13,44,264.17
93616,2024-02-04,1,19,12,4,26.51
93617,2024-02-28,4,18,5,239,1176.32
93618,2023-08-20,2,18,4,105,536.89
93619,2023-01-16,12,15,1,42,251.13
93620,2024-12-25,12,22,1,155,1128.56
93621,2023-11-24,12,19,11,79,370.52
93622,2024-04-28,11,14,13,90,464.38
93623,2024-10-22,7,20,11,25,106.24
93624,2023-09-16,6,6,15,62,362.43
93625,2023-01-25,7,21,4,17,106.55
93626,2024-07-24,9,16,4,326,2033.24
93627,2024-03-27,9,1,15,89,444.97
93628,2024-04-15,8,7,12,57,318.28
93629,2023-10-04,14,1,14,52,151.82
93630,2024-10-25,6,12,1,139,749.88
93631,2023-10-23,7,16,5,132,751.3
93632,2023-01-26,13,5,13,45,358.19
93633,2024-02-19,14,17,5,189,996.5
93634,2024-07-22,12,16,11,19,100.95
93635,2023-10-28,11,1,11,74,358.2
93636,2023-11-29,15,16,8,129,709.84
93637,2024-11-03,3,13,14,72,265.29
93638,2024-03-05,12,1,11,12,55.63
93639,2023-08-10,8,15,3,244,1400.05
93640,2023-09-22,11,15,12,65,415.19
93641,2024-07-09,2,15,2,123,623.47
93642,2024-06-29,10,18,11,11,61.96
93643,2023-03-09,12,4,12,44,297.91
93644,2024-07-19,6,22,15,159,814.06
93645,2023-09-01,2,3,10,6,25.89
93646,2023-04-08,8,10,8,70,322.89
93647,2023-04-26,3,9,7,174,825.69
93648,2024-10-06,9,25,15,60,303.02
93649,2023-06-10,9,13,6,187,886.47
93650,2024-01-11,13,9,15,28,126.09
93651,2024-02-17,13,25,3,164,915.18
93652,2023-12-31,2,6,2,88,406.86
93653,2023-09-08,8,3,7,11,56.36
93654,2023-01-19,10,11,6,74,459.56
93655,2023-02-05,14,22,12,96,603.85
93656,2023-12-18,12,25,5,52,368.2
93657,2024-09-23,15,2,15,86,480.29
93658,2024-09-08,2,16,6,74,329.5
93659,2024-05-08,15,23,10,56,200.14
93660,2023-07-26,10,15,9,170,829.93
93661,2024-11-29,8,20,6,182,1150.78
93662,2023-10-07,5,6,11,191,815.25
93663,2024-08-08,10,16,8,273,1596.98
93664,2023-04-10,9,22,7,60,249.55
93665,2024-02-13,10,15,1,87,513.25
93666,2023-06-09,11,12,10,78,298.27
93667,2023-12-03,13,24,4,13,82.5
93668,2024-07-25,12,1,6,207,1060.28
93669,2024-11-22,6,18,13,120,714.95
93670,2023-02-19,9,16,5,120,609.62
93671,2023-11-06,9,21,4,89,531.78
93672,2023-02-22,8,20,4,193,795.58
93673,2024-02-03,11,15,6,60,421.92
93674,2024-12-28,12,24,13,56,242.83
93675,2023-09-01,7,12,6,79,579.57
93676,2023-10-06,3,25,7,7,39.77
93677,2023-07-25,14,18,1,136,811.76
93678,2024-09-11,13,13,3,37,186.36
93679,2024-09-10,7,1,14,55,215.25
93680,2024-08-14,15,12,8,100,530.0
93681,2023-06-30,9,21,11,76,332.66
93682,2023-06-07,2,2,4,160,898.73
93683,2023-04-16,9,14,2,54,216.02
93684,2023-05-19,10,15,1,31,191.26
93685,2024-06-16,10,1,10,95,494.78
93686,2024-02-05,5,5,4,74,329.62
93687,2024-09-06,8,23,12,24,153.23
93688,2024-04-25,6,11,12,82,474.84
93689,2024-11-09,1,13,2,41,167.13
93690,2023-02-08,9,24,5,117,542.68
93691,2024-05-02,2,22,12,102,513.76
93692,2023-03-28,2,12,7,99,463.82
93693,2023-09-12,11,14,14,116,432.56
93694,2023-11-28,3,18,4,153,800.36
93695,2024-01-09,2,21,3,83,385.39
93696,2023-06-04,12,9,10,101,416.28
93697,2023-05-17,3,20,1,153,1084.96
93698,2023-04-19,1,23,6,76,408.64
93699,2023-06-05,6,10,6,38,228.21
93700,2024-05-19,12,23,8,56,282.08
93701,2024-10-17,6,16,5,114,679.39
93702,2023-09-07,14,12,7,95,448.56
93703,2024-09-12,6,23,12,45,239.49
93704,2024-08-19,10,9,5,57,341.04
93705,2023-07-23,7,24,5,254,1480.48
93706,2023-05-21,10,19,3,126,665.54
93707,2023-10-06,3,8,9,65,267.35
93708,2023-03-27,3,2,12,60,405.79
93709,2024-12-01,2,16,5,100,435.87
93710,2024-08-16,10,11,10,63,262.95
93711,2023-10-14,11,5,6,152,917.19
93712,2024-01-08,5,3,6,71,437.76
93713,2023-08-28,3,20,12,19,133.1
93714,2023-01-02,14,13,4,67,383.4
93715,2023-05-27,14,22,15,56,318.49
93716,2023-02-05,11,19,4,53,287.72
93717,2023-10-25,3,13,7,201,841.33
93718,2023-11-01,7,12,6,128,766.82
93719,2023-09-23,9,9,6,19,77.57
93720,2024-05-17,5,6,13,185,912.37
93721,2024-06-21,14,22,5,26,140.87
93722,2024-02-08,13,19,10,64,263.79
93723,2023-09-11,6,17,12,72,387.79
93724,2023-09-13,3,14,8,69,410.05
93725,2023-12-02,13,2,14,152,586.95
93726,2024-06-20,11,7,14,196,649.84
93727,2023-08-23,3,24,4,75,458.24
93728,2024-06-05,9,19,12,71,439.97
93729,2023-08-22,8,16,10,123,614.08
93730,2024-02-02,3,7,8,169,1030.46
93731,2023-07-03,3,7,2,92,343.26
93732,2023-03-07,5,3,11,108,546.36
93733,2023-12-31,13,11,11,196,1046.03
93734,2024-05-30,12,24,10,31,140.53
93735,2023-11-10,7,5,14,26,90.05
93736,2024-07-23,6,8,2,71,357.1
93737,2023-02-12,10,4,2,117,525.12
93738,2023-02-03,14,16,7,32,153.44
93739,2024-11-11,10,9,5,123,621.96
93740,2024-02-19,8,24,11,44,226.11
93741,2023-09-12,9,22,7,150,644.79
93742,2024-04-17,9,7,14,100,388.69
93743,2024-07-07,13,18,10,49,254.75
93744,2024-10-07,13,5,14,163,460.35
93745,2024-10-24,5,25,11,32,130.51
93746,2023-09-15,7,22,1,15,79.01
93747,2023-01-09,9,14,4,102,491.19
93748,2023-10-26,1,14,12,87,571.39
93749,2023-04-01,15,1,7,204,1137.54
93750,2024-01-13,6,20,14,78,268.01
93751,2023-05-20,12,9,14,3,9.86
93752,2024-05-05,14,23,7,127,796.88
93753,2024-10-09,11,9,13,111,677.95
93754,2023-05-27,7,14,6,81,414.57
93755,2024-02-03,3,3,13,69,411.92
93756,2024-11-30,4,24,2,54,295.0
93757,2023-08-16,2,19,15,73,365.2
93758,2024-08-01,7,12,8,54,343.16
93759,2023-02-02,6,11,9,52,209.62
93760,2024-04-09,2,15,2,153,673.31
93761,2023-01-26,4,25,2,173,718.98
93762,2023-02-22,10,12,8,163,767.12
93763,2024-02-27,9,17,15,76,374.85
93764,2024-09-29,3,9,3,130,749.57
93765,2024-05-28,10,7,1,4,26.42
93766,2023-10-29,8,9,15,103,544.47
93767,2023-10-09,10,11,8,74,477.84
93768,2023-12-11,8,6,3,149,697.07
93769,2023-07-30,11,12,15,143,720.41
93770,2023-01-12,8,7,9,196,886.98
93771,2024-08-12,2,10,5,125,669.23
93772,2024-01-23,11,4,1,171,993.84
93773,2024-09-24,7,10,6,114,596.12
93774,2024-02-29,5,8,15,153,843.62
93775,2023-10-08,15,17,9,46,230.39
93776,2023-02-14,4,2,5,177,890.13
93777,2024-06-30,9,4,7,136,799.94
93778,2024-03-19,2,25,5,161,805.37
93779,2024-09-27,10,16,4,14,65.01
93780,2023-06-28,1,15,9,77,339.57
93781,2023-10-06,11,22,14,77,238.77
93782,2023-06-26,7,24,9,7,29.27
93783,2023-04-28,12,5,11,56,327.99
93784,2024-10-13,11,12,1,95,495.87
93785,2023-09-27,14,16,8,62,374.72
93786,2023-01-04,9,15,3,172,948.42
93787,2023-02-15,12,14,5,41,256.76
93788,2023-09-06,3,5,3,94,464.4
93789,2023-01-27,4,17,8,177,1016.97
93790,2024-10-11,15,1,8,4,21.21
93791,2024-08-25,1,5,10,211,1003.65
93792,2024-10-24,10,25,6,24,140.18
93793,2024-09-15,13,16,9,174,613.53
93794,2023-02-05,6,5,2,15,71.96
93795,2024-04-18,7,17,10,106,404.21
93796,2024-09-16,8,10,11,6,22.34
93797,2024-09-18,10,5,7,109,423.49
93798,2023-12-02,10,23,3,224,1215.95
93799,2024-11-14,9,6,3,73,344.55
93800,2023-05-03,2,10,8,47,286.6
93801,2024-05-16,15,8,13,202,1192.45
93802,2023-07-14,3,4,14,124,363.72
93803,2024-10-28,14,22,1,174,833.12
